Titulares,T,TaP,C,CP,CF,Reg,PA,partido,equipo,Jornada
1652,0.0,0.0,1.0,1.0,0.0,1,0,225,huesca,23
1653,3.0,3.0,0.0,0.0,0.0,0,0,225,huesca,23
1458,2.0,2.0,0.0,0.0,1.0,0,1,225,huesca,23
209,0.0,0.0,0.0,0.0,0.0,0,0,226,leganes,23
212,0.0,0.0,1.0,0.0,0.0,0,1,226,leganes,23
213,5.0,1.0,5.0,2.0,1.0,0,1,226,leganes,23
1654,1.0,0.0,0.0,0.0,0.0,2,0,226,leganes,23
890,0.0,0.0,0.0,0.0,0.0,1,0,226,leganes,23
347,1.0,0.0,2.0,1.0,0.0,0,1,226,leganes,23
753,1.0,0.0,5.0,0.0,2.0,1,2,226,leganes,23
1655,0.0,0.0,2.0,1.0,1.0,2,2,226,leganes,23
892,0.0,0.0,0.0,0.0,0.0,1,0,226,leganes,23
1656,7.0,3.0,2.0,0.0,0.0,1,2,226,leganes,23
1516,1.0,0.0,0.0,0.0,0.0,4,2,226,leganes,23
22,0.0,0.0,0.0,0.0,0.0,0,0,226,betis,23
423,0.0,0.0,1.0,0.0,1.0,2,0,226,betis,23
1657,0.0,0.0,0.0,0.0,0.0,1,0,226,betis,23
422,0.0,0.0,1.0,0.0,0.0,0,0,226,betis,23
904,0.0,0.0,1.0,0.0,1.0,0,0,226,betis,23
1658,0.0,0.0,0.0,0.0,0.0,1,0,226,betis,23
851,0.0,0.0,1.0,0.0,1.0,0,0,226,betis,23
1659,1.0,0.0,1.0,0.0,0.0,4,1,226,betis,23
1602,0.0,0.0,0.0,0.0,0.0,0,0,226,betis,23
1603,1.0,0.0,0.0,0.0,0.0,0,0,226,betis,23
1660,1.0,1.0,2.0,0.0,0.0,2,0,226,betis,23
176,0.0,0.0,0.0,0.0,0.0,0,0,227,valencia,23
178,0.0,0.0,3.0,0.0,1.0,3,1,227,valencia,23
180,1.0,1.0,4.0,3.0,1.0,0,0,227,valencia,23
607,1.0,0.0,0.0,0.0,0.0,0,0,227,valencia,23
295,1.0,0.0,0.0,0.0,1.0,0,0,227,valencia,23
1661,2.0,2.0,0.0,0.0,0.0,1,0,227,valencia,23
270,0.0,0.0,3.0,0.0,1.0,0,2,227,valencia,23
181,1.0,0.0,8.0,4.0,1.0,0,4,227,valencia,23
1662,0.0,0.0,5.0,1.0,1.0,2,1,227,valencia,23
421,1.0,0.0,2.0,0.0,1.0,0,0,227,valencia,23
1663,0.0,0.0,1.0,0.0,0.0,0,0,227,valencia,23
77,0.0,0.0,0.0,0.0,0.0,0,0,227,real_sociedad,23
81,0.0,0.0,3.0,1.0,1.0,1,0,227,real_sociedad,23
78,0.0,0.0,0.0,0.0,0.0,0,0,227,real_sociedad,23
79,0.0,0.0,6.0,3.0,2.0,4,2,227,real_sociedad,23
1664,1.0,0.0,0.0,0.0,0.0,0,0,227,real_sociedad,23
82,2.0,0.0,2.0,0.0,0.0,0,0,227,real_sociedad,23
83,0.0,0.0,0.0,0.0,0.0,1,0,227,real_sociedad,23
1665,0.0,0.0,1.0,0.0,0.0,1,0,227,real_sociedad,23
329,1.0,0.0,0.0,0.0,0.0,1,0,227,real_sociedad,23
1666,2.0,1.0,5.0,2.0,2.0,3,0,227,real_sociedad,23
87,1.0,0.0,0.0,0.0,0.0,0,1,227,real_sociedad,23
143,0.0,0.0,0.0,0.0,0.0,1,0,228,sevilla,23
144,1.0,1.0,0.0,0.0,0.0,0,0,228,sevilla,23
1667,2.0,0.0,0.0,0.0,0.0,0,1,228,sevilla,23
145,1.0,0.0,3.0,1.0,0.0,1,1,228,sevilla,23
1503,0.0,0.0,1.0,0.0,1.0,1,0,228,sevilla,23
1668,0.0,0.0,0.0,0.0,0.0,2,0,228,sevilla,23
1669,0.0,0.0,6.0,1.0,1.0,1,2,228,sevilla,23
283,4.0,1.0,5.0,0.0,1.0,1,2,228,sevilla,23
824,2.0,1.0,3.0,0.0,1.0,0,1,228,sevilla,23
153,1.0,1.0,1.0,1.0,0.0,1,1,228,sevilla,23
978,1.0,0.0,5.0,2.0,3.0,0,1,228,sevilla,23
836,0.0,0.0,0.0,0.0,0.0,0,0,228,eibar,23
1670,0.0,0.0,0.0,0.0,0.0,0,0,228,eibar,23
114,1.0,0.0,2.0,0.0,0.0,2,0,228,eibar,23
112,0.0,0.0,9.0,3.0,1.0,3,2,228,eibar,23
225,0.0,0.0,0.0,0.0,0.0,0,1,228,eibar,23
115,1.0,0.0,1.0,0.0,0.0,1,0,228,eibar,23
117,3.0,2.0,3.0,0.0,2.0,7,2,228,eibar,23
569,0.0,0.0,4.0,1.0,3.0,0,0,228,eibar,23
116,0.0,0.0,3.0,2.0,0.0,0,0,228,eibar,23
1671,1.0,0.0,0.0,0.0,1.0,0,0,228,eibar,23
1672,2.0,2.0,0.0,0.0,0.0,0,1,228,eibar,23
391,0.0,0.0,0.0,0.0,0.0,0,0,229,athletic,23
392,0.0,0.0,0.0,0.0,0.0,0,0,229,athletic,23
199,1.0,0.0,0.0,0.0,1.0,0,0,229,athletic,23
201,3.0,0.0,1.0,0.0,1.0,0,1,229,athletic,23
1673,0.0,0.0,3.0,1.0,1.0,0,1,229,athletic,23
549,0.0,0.0,0.0,0.0,0.0,0,0,229,athletic,23
1674,0.0,0.0,4.0,2.0,1.0,0,1,229,athletic,23
1675,1.0,1.0,4.0,2.0,1.0,0,1,229,athletic,23
205,0.0,0.0,0.0,0.0,0.0,0,0,229,athletic,23
302,3.0,2.0,0.0,0.0,0.0,0,0,229,athletic,23
1676,4.0,2.0,3.0,1.0,1.0,4,3,229,athletic,23
88,0.0,0.0,0.0,0.0,0.0,0,0,229,barcelona,23
554,0.0,0.0,0.0,0.0,1.0,0,0,229,barcelona,23
90,0.0,0.0,0.0,0.0,0.0,0,0,229,barcelona,23
1677,0.0,0.0,0.0,0.0,0.0,0,0,229,barcelona,23
92,0.0,0.0,1.0,0.0,0.0,0,1,229,barcelona,23
94,0.0,0.0,2.0,0.0,0.0,2,1,229,barcelona,23
261,0.0,0.0,0.0,0.0,0.0,0,0,229,barcelona,23
1678,1.0,0.0,2.0,0.0,0.0,3,1,229,barcelona,23
1306,1.0,0.0,0.0,0.0,0.0,0,0,229,barcelona,23
96,2.0,0.0,1.0,0.0,0.0,0,2,229,barcelona,23
97,4.0,1.0,4.0,2.0,3.0,2,2,229,barcelona,23
99,0.0,0.0,0.0,0.0,0.0,0,0,230,alaves,23
100,0.0,0.0,1.0,0.0,0.0,0,0,230,alaves,23
101,2.0,2.0,0.0,0.0,0.0,0,1,230,alaves,23
102,0.0,0.0,0.0,0.0,0.0,1,0,230,alaves,23
455,0.0,0.0,3.0,1.0,1.0,0,1,230,alaves,23
702,0.0,0.0,0.0,0.0,0.0,0,0,230,alaves,23
1679,0.0,0.0,1.0,0.0,0.0,0,2,230,alaves,23
107,2.0,0.0,0.0,0.0,0.0,4,0,230,alaves,23
456,2.0,1.0,12.0,3.0,1.0,5,4,230,alaves,23
1680,5.0,1.0,5.0,1.0,1.0,1,2,230,alaves,23
1681,5.0,0.0,1.0,0.0,0.0,3,0,230,alaves,23
1573,0.0,0.0,0.0,0.0,0.0,0,0,230,levante,23
37,0.0,0.0,1.0,0.0,0.0,0,0,230,levante,23
804,0.0,0.0,2.0,0.0,0.0,0,0,230,levante,23
1682,0.0,0.0,1.0,0.0,1.0,0,1,230,levante,23
653,1.0,0.0,0.0,0.0,1.0,0,0,230,levante,23
1683,0.0,0.0,1.0,0.0,0.0,0,0,230,levante,23
1684,2.0,0.0,1.0,0.0,1.0,0,0,230,levante,23
1685,0.0,0.0,0.0,0.0,0.0,0,0,230,levante,23
741,2.0,0.0,7.0,1.0,2.0,1,1,230,levante,23
294,2.0,0.0,1.0,0.0,1.0,0,0,230,levante,23
40,1.0,0.0,1.0,0.0,2.0,0,0,230,levante,23
836,0.0,0.0,0.0,0.0,0.0,0,0,231,eibar,24
114,0.0,0.0,6.0,1.0,1.0,2,2,231,eibar,24
111,0.0,0.0,0.0,0.0,0.0,0,0,231,eibar,24
1686,1.0,1.0,6.0,1.0,1.0,0,1,231,eibar,24
225,0.0,0.0,0.0,0.0,0.0,0,0,231,eibar,24
115,1.0,0.0,1.0,1.0,0.0,1,0,231,eibar,24
117,3.0,1.0,2.0,1.0,1.0,4,0,231,eibar,24
569,0.0,0.0,3.0,0.0,0.0,1,1,231,eibar,24
1687,1.0,1.0,0.0,0.0,0.0,2,0,231,eibar,24
1688,1.0,0.0,0.0,0.0,0.0,0,1,231,eibar,24
1198,3.0,3.0,3.0,0.0,0.0,0,0,231,eibar,24
165,0.0,0.0,0.0,0.0,0.0,0,0,231,getafe,24
166,0.0,0.0,1.0,0.0,0.0,0,0,231,getafe,24
220,0.0,0.0,4.0,2.0,0.0,1,0,231,getafe,24
169,1.0,1.0,0.0,0.0,1.0,0,0,231,getafe,24
168,1.0,0.0,3.0,0.0,1.0,1,0,231,getafe,24
1689,0.0,0.0,0.0,0.0,0.0,1,2,231,getafe,24
1690,0.0,0.0,0.0,0.0,0.0,0,0,231,getafe,24
170,0.0,0.0,1.0,0.0,0.0,0,0,231,getafe,24
832,2.0,2.0,1.0,0.0,1.0,2,0,231,getafe,24
626,2.0,1.0,0.0,0.0,0.0,0,1,231,getafe,24
1691,1.0,0.0,0.0,0.0,0.0,0,1,231,getafe,24
1117,0.0,0.0,0.0,0.0,0.0,0,0,232,celta,24
45,2.0,1.0,4.0,1.0,2.0,1,1,232,celta,24
48,0.0,0.0,0.0,0.0,0.0,0,0,232,celta,24
1635,0.0,0.0,0.0,0.0,0.0,1,1,232,celta,24
612,0.0,0.0,3.0,0.0,0.0,0,0,232,celta,24
507,3.0,1.0,0.0,0.0,0.0,7,3,232,celta,24
1692,0.0,0.0,0.0,0.0,0.0,0,1,232,celta,24
1531,3.0,2.0,2.0,0.0,1.0,4,1,232,celta,24
1693,0.0,0.0,0.0,0.0,0.0,0,0,232,celta,24
716,4.0,2.0,3.0,1.0,0.0,2,1,232,celta,24
1694,0.0,0.0,1.0,0.0,1.0,0,0,232,celta,24
1573,0.0,0.0,0.0,0.0,0.0,0,0,232,levante,24
290,1.0,0.0,0.0,0.0,0.0,0,0,232,levante,24
1695,1.0,1.0,0.0,0.0,0.0,1,0,232,levante,24
448,0.0,0.0,1.0,0.0,0.0,0,0,232,levante,24
653,0.0,0.0,0.0,0.0,0.0,1,0,232,levante,24
1696,2.0,1.0,2.0,0.0,2.0,7,0,232,levante,24
39,3.0,1.0,2.0,0.0,1.0,2,2,232,levante,24
1697,2.0,1.0,5.0,3.0,1.0,2,4,232,levante,24
42,0.0,0.0,1.0,0.0,0.0,0,2,232,levante,24
531,2.0,1.0,0.0,0.0,0.0,1,3,232,levante,24
1698,2.0,2.0,0.0,0.0,2.0,1,1,232,levante,24
1030,0.0,0.0,0.0,0.0,0.0,0,0,233,rayo,24
134,0.0,0.0,2.0,0.0,0.0,1,1,233,rayo,24
135,0.0,0.0,1.0,0.0,0.0,2,0,233,rayo,24
137,0.0,0.0,0.0,0.0,0.0,1,0,233,rayo,24
136,1.0,1.0,0.0,0.0,0.0,0,0,233,rayo,24
1699,0.0,0.0,1.0,0.0,0.0,0,1,233,rayo,24
946,2.0,0.0,0.0,0.0,0.0,1,1,233,rayo,24
1700,2.0,2.0,5.0,1.0,1.0,2,1,233,rayo,24
389,0.0,0.0,0.0,0.0,0.0,1,0,233,rayo,24
1701,0.0,0.0,0.0,0.0,0.0,4,1,233,rayo,24
390,5.0,2.0,0.0,0.0,1.0,5,2,233,rayo,24
187,0.0,0.0,0.0,0.0,0.0,0,0,233,atletico,24
188,0.0,0.0,0.0,0.0,0.0,1,0,233,atletico,24
189,0.0,0.0,4.0,0.0,0.0,0,0,233,atletico,24
894,0.0,0.0,1.0,0.0,0.0,0,1,233,atletico,24
406,0.0,0.0,0.0,0.0,0.0,0,0,233,atletico,24
193,1.0,0.0,0.0,0.0,1.0,1,0,233,atletico,24
1702,0.0,0.0,0.0,0.0,0.0,0,0,233,atletico,24
1703,0.0,0.0,1.0,0.0,0.0,3,0,233,atletico,24
340,1.0,1.0,5.0,3.0,2.0,1,2,233,atletico,24
1704,1.0,1.0,3.0,1.0,0.0,3,0,233,atletico,24
1605,1.0,1.0,2.0,0.0,1.0,2,1,233,atletico,24
77,0.0,0.0,0.0,0.0,0.0,0,0,234,real_sociedad,24
78,1.0,0.0,0.0,0.0,0.0,0,0,234,real_sociedad,24
648,0.0,0.0,0.0,0.0,0.0,0,0,234,real_sociedad,24
79,2.0,0.0,5.0,1.0,0.0,2,0,234,real_sociedad,24
1705,2.0,1.0,4.0,1.0,0.0,4,1,234,real_sociedad,24
1706,1.0,1.0,0.0,0.0,0.0,0,1,234,real_sociedad,24
83,0.0,0.0,0.0,0.0,0.0,0,0,234,real_sociedad,24
1707,3.0,2.0,1.0,1.0,0.0,1,1,234,real_sociedad,24
650,0.0,0.0,0.0,0.0,0.0,0,0,234,real_sociedad,24
972,3.0,0.0,10.0,2.0,2.0,7,2,234,real_sociedad,24
1548,2.0,1.0,0.0,0.0,1.0,2,2,234,real_sociedad,24
209,0.0,0.0,0.0,0.0,0.0,0,0,234,leganes,24
1708,0.0,0.0,3.0,1.0,0.0,0,1,234,leganes,24
347,1.0,0.0,1.0,0.0,0.0,0,0,234,leganes,24
213,0.0,0.0,4.0,2.0,0.0,2,1,234,leganes,24
212,1.0,1.0,0.0,0.0,0.0,0,0,234,leganes,24
890,0.0,0.0,0.0,0.0,0.0,2,0,234,leganes,24
1709,0.0,0.0,0.0,0.0,0.0,0,0,234,leganes,24
752,0.0,0.0,2.0,0.0,0.0,0,1,234,leganes,24
753,1.0,0.0,3.0,0.0,0.0,1,2,234,leganes,24
1710,3.0,1.0,0.0,0.0,1.0,0,0,234,leganes,24
602,2.0,1.0,1.0,0.0,0.0,2,0,234,leganes,24
88,0.0,0.0,0.0,0.0,0.0,0,0,235,barcelona,24
90,0.0,0.0,0.0,0.0,0.0,0,0,235,barcelona,24
91,0.0,0.0,2.0,1.0,0.0,0,1,235,barcelona,24
92,1.0,0.0,1.0,0.0,0.0,1,1,235,barcelona,24
789,0.0,0.0,0.0,0.0,0.0,0,0,235,barcelona,24
261,0.0,0.0,0.0,0.0,0.0,0,0,235,barcelona,24
1711,0.0,0.0,0.0,0.0,1.0,3,2,235,barcelona,24
1193,0.0,0.0,1.0,0.0,0.0,0,0,235,barcelona,24
97,12.0,5.0,3.0,0.0,2.0,3,8,235,barcelona,24
1712,1.0,0.0,1.0,0.0,0.0,4,3,235,barcelona,24
1713,2.0,1.0,0.0,0.0,0.0,0,1,235,barcelona,24
11,0.0,0.0,0.0,0.0,0.0,0,0,235,valladolid,24
1086,1.0,0.0,0.0,0.0,0.0,0,0,235,valladolid,24
12,0.0,0.0,0.0,0.0,0.0,2,0,235,valladolid,24
14,0.0,0.0,0.0,0.0,0.0,0,0,235,valladolid,24
692,1.0,0.0,5.0,0.0,1.0,1,1,235,valladolid,24
15,2.0,0.0,4.0,1.0,0.0,0,2,235,valladolid,24
1714,1.0,0.0,3.0,0.0,1.0,1,2,235,valladolid,24
509,0.0,0.0,2.0,0.0,1.0,0,1,235,valladolid,24
258,0.0,0.0,1.0,0.0,0.0,1,0,235,valladolid,24
1213,1.0,0.0,0.0,0.0,0.0,0,0,235,valladolid,24
1527,4.0,0.0,2.0,1.0,2.0,5,0,235,valladolid,24
342,1.0,0.0,0.0,0.0,0.0,0,0,236,real_madrid,24
519,0.0,0.0,1.0,0.0,0.0,1,2,236,real_madrid,24
158,3.0,2.0,1.0,0.0,1.0,0,0,236,real_madrid,24
343,0.0,0.0,0.0,0.0,0.0,0,0,236,real_madrid,24
1715,0.0,0.0,0.0,0.0,0.0,1,1,236,real_madrid,24
278,1.0,1.0,0.0,0.0,0.0,1,0,236,real_madrid,24
159,0.0,0.0,12.0,4.0,0.0,1,7,236,real_madrid,24
1716,1.0,0.0,1.0,0.0,1.0,0,0,236,real_madrid,24
1717,1.0,1.0,3.0,0.0,1.0,1,1,236,real_madrid,24
1718,3.0,1.0,4.0,1.0,0.0,0,2,236,real_madrid,24
163,4.0,1.0,0.0,0.0,2.0,0,1,236,real_madrid,24
0,0.0,0.0,0.0,0.0,0.0,0,0,236,girona,24
857,0.0,0.0,0.0,0.0,0.0,1,1,236,girona,24
317,0.0,0.0,0.0,0.0,0.0,1,0,236,girona,24
210,0.0,0.0,4.0,1.0,0.0,1,0,236,girona,24
2,0.0,0.0,0.0,0.0,0.0,0,0,236,girona,24
1719,0.0,0.0,1.0,0.0,0.0,1,0,236,girona,24
5,3.0,0.0,2.0,1.0,0.0,0,1,236,girona,24
1720,0.0,0.0,1.0,0.0,0.0,0,1,236,girona,24
1721,2.0,1.0,4.0,2.0,0.0,3,2,236,girona,24
471,1.0,0.0,0.0,0.0,0.0,5,2,236,girona,24
321,3.0,2.0,0.0,0.0,0.0,0,0,236,girona,24
176,0.0,0.0,0.0,0.0,0.0,0,0,237,valencia,24
178,1.0,0.0,7.0,2.0,2.0,4,3,237,valencia,24
607,2.0,0.0,0.0,0.0,0.0,2,1,237,valencia,24
295,2.0,0.0,0.0,0.0,1.0,1,0,237,valencia,24
184,1.0,0.0,5.0,1.0,1.0,1,1,237,valencia,24
1140,0.0,0.0,0.0,0.0,0.0,2,1,237,valencia,24
1722,2.0,0.0,6.0,0.0,2.0,3,1,237,valencia,24
181,3.0,1.0,10.0,5.0,0.0,0,7,237,valencia,24
541,2.0,0.0,9.0,0.0,1.0,1,0,237,valencia,24
1723,1.0,0.0,0.0,0.0,0.0,0,0,237,valencia,24
421,4.0,0.0,1.0,0.0,2.0,1,3,237,valencia,24
55,0.0,0.0,0.0,0.0,0.0,0,0,237,espanyol,24
564,1.0,0.0,3.0,0.0,1.0,1,0,237,espanyol,24
57,0.0,0.0,0.0,0.0,0.0,0,0,237,espanyol,24
1724,0.0,0.0,0.0,0.0,0.0,1,0,237,espanyol,24
59,0.0,0.0,0.0,0.0,0.0,0,0,237,espanyol,24
1725,0.0,0.0,0.0,0.0,0.0,2,0,237,espanyol,24
1726,0.0,0.0,0.0,0.0,0.0,2,1,237,espanyol,24
62,0.0,0.0,0.0,0.0,0.0,0,0,237,espanyol,24
442,0.0,0.0,3.0,1.0,0.0,1,1,237,espanyol,24
775,2.0,0.0,0.0,0.0,0.0,0,0,237,espanyol,24
1727,1.0,0.0,1.0,0.0,1.0,0,0,237,espanyol,24
66,0.0,0.0,0.0,0.0,0.0,0,0,238,villarreal,24
67,1.0,0.0,0.0,0.0,0.0,0,0,238,villarreal,24
73,3.0,3.0,2.0,0.0,0.0,3,2,238,villarreal,24
285,1.0,0.0,0.0,0.0,0.0,0,0,238,villarreal,24
1728,0.0,0.0,0.0,0.0,0.0,0,0,238,villarreal,24
68,1.0,1.0,1.0,0.0,0.0,0,0,238,villarreal,24
1472,0.0,0.0,0.0,0.0,2.0,0,0,238,villarreal,24
1729,0.0,0.0,0.0,0.0,0.0,0,2,238,villarreal,24
814,2.0,0.0,10.0,3.0,3.0,4,3,238,villarreal,24
1730,1.0,1.0,0.0,0.0,0.0,2,2,238,villarreal,24
76,2.0,1.0,1.0,0.0,1.0,3,0,238,villarreal,24
143,0.0,0.0,0.0,0.0,0.0,0,0,238,sevilla,24
147,0.0,0.0,0.0,0.0,0.0,0,0,238,sevilla,24
1731,1.0,0.0,0.0,0.0,0.0,0,0,238,sevilla,24
1322,0.0,0.0,3.0,0.0,0.0,0,0,238,sevilla,24
1503,0.0,0.0,2.0,2.0,0.0,0,2,238,sevilla,24
976,2.0,0.0,1.0,0.0,0.0,0,1,238,sevilla,24
152,2.0,0.0,4.0,0.0,0.0,1,1,238,sevilla,24
1732,0.0,0.0,0.0,0.0,0.0,0,2,238,sevilla,24
153,4.0,1.0,0.0,0.0,0.0,0,1,238,sevilla,24
978,3.0,0.0,7.0,4.0,2.0,0,4,238,sevilla,24
1733,6.0,3.0,0.0,0.0,1.0,0,1,238,sevilla,24
22,0.0,0.0,0.0,0.0,0.0,0,0,239,betis,24
25,0.0,0.0,2.0,0.0,1.0,0,0,239,betis,24
24,0.0,0.0,0.0,0.0,0.0,0,0,239,betis,24
1734,0.0,0.0,1.0,1.0,1.0,0,1,239,betis,24
23,1.0,1.0,0.0,0.0,1.0,1,0,239,betis,24
1545,1.0,0.0,1.0,0.0,0.0,1,1,239,betis,24
31,4.0,2.0,8.0,1.0,0.0,3,4,239,betis,24
851,1.0,0.0,0.0,0.0,0.0,4,2,239,betis,24
710,2.0,1.0,0.0,0.0,0.0,1,2,239,betis,24
28,3.0,0.0,3.0,0.0,1.0,0,0,239,betis,24
1735,3.0,3.0,0.0,0.0,0.0,1,0,239,betis,24
99,0.0,0.0,0.0,0.0,0.0,0,0,239,alaves,24
1736,0.0,0.0,1.0,0.0,0.0,0,1,239,alaves,24
101,0.0,0.0,0.0,0.0,0.0,0,0,239,alaves,24
102,1.0,1.0,0.0,0.0,0.0,0,0,239,alaves,24
455,0.0,0.0,1.0,0.0,0.0,1,1,239,alaves,24
702,0.0,0.0,0.0,0.0,0.0,0,0,239,alaves,24
492,0.0,0.0,1.0,0.0,0.0,0,0,239,alaves,24
1737,1.0,1.0,0.0,0.0,1.0,0,0,239,alaves,24
456,1.0,1.0,7.0,3.0,2.0,3,3,239,alaves,24
1738,0.0,0.0,3.0,0.0,0.0,4,0,239,alaves,24
494,3.0,0.0,0.0,0.0,0.0,1,0,239,alaves,24
1316,0.0,0.0,0.0,0.0,0.0,0,0,240,huesca,24
123,1.0,0.0,2.0,0.0,1.0,1,0,240,huesca,24
1566,0.0,0.0,4.0,0.0,0.0,5,0,240,huesca,24
122,2.0,0.0,0.0,0.0,0.0,0,0,240,huesca,24
124,1.0,0.0,1.0,0.0,0.0,0,0,240,huesca,24
1739,0.0,0.0,0.0,0.0,0.0,0,0,240,huesca,24
1740,0.0,0.0,4.0,0.0,0.0,0,0,240,huesca,24
129,1.0,0.0,4.0,2.0,0.0,3,3,240,huesca,24
1122,2.0,1.0,4.0,1.0,0.0,4,1,240,huesca,24
1458,0.0,0.0,1.0,1.0,1.0,0,1,240,huesca,24
1741,1.0,0.0,1.0,0.0,0.0,0,0,240,huesca,24
391,0.0,0.0,0.0,0.0,0.0,0,1,240,athletic,24
392,0.0,0.0,0.0,0.0,0.0,0,0,240,athletic,24
199,0.0,0.0,0.0,0.0,0.0,0,0,240,athletic,24
872,0.0,0.0,0.0,0.0,0.0,1,0,240,athletic,24
201,0.0,0.0,0.0,0.0,0.0,1,1,240,athletic,24
591,1.0,0.0,0.0,0.0,0.0,1,0,240,athletic,24
592,0.0,0.0,5.0,2.0,1.0,1,1,240,athletic,24
1742,0.0,0.0,0.0,0.0,1.0,1,1,240,athletic,24
1743,1.0,0.0,2.0,0.0,0.0,1,0,240,athletic,24
1744,4.0,2.0,1.0,0.0,1.0,1,1,240,athletic,24
207,2.0,2.0,1.0,0.0,1.0,1,0,240,athletic,24
55,0.0,0.0,0.0,0.0,0.0,0,0,241,espanyol,25
564,0.0,0.0,5.0,1.0,0.0,1,1,241,espanyol,25
1553,1.0,0.0,1.0,0.0,1.0,2,2,241,espanyol,25
57,0.0,0.0,0.0,0.0,0.0,0,0,241,espanyol,25
59,2.0,1.0,0.0,0.0,1.0,1,0,241,espanyol,25
63,1.0,0.0,1.0,0.0,0.0,1,2,241,espanyol,25
1726,1.0,0.0,0.0,0.0,0.0,3,0,241,espanyol,25
1745,0.0,0.0,1.0,0.0,0.0,0,0,241,espanyol,25
1746,1.0,1.0,5.0,2.0,0.0,2,0,241,espanyol,25
268,3.0,0.0,0.0,0.0,2.0,2,0,241,espanyol,25
1747,3.0,0.0,0.0,0.0,2.0,3,2,241,espanyol,25
1316,0.0,0.0,0.0,0.0,0.0,0,0,241,huesca,25
124,1.0,1.0,1.0,0.0,0.0,0,0,241,huesca,25
122,0.0,0.0,0.0,0.0,0.0,0,1,241,huesca,25
842,0.0,0.0,1.0,0.0,0.0,1,0,241,huesca,25
1748,0.0,0.0,0.0,0.0,0.0,0,0,241,huesca,25
1566,1.0,0.0,5.0,1.0,0.0,1,1,241,huesca,25
129,0.0,0.0,3.0,0.0,2.0,0,2,241,huesca,25
1749,0.0,0.0,0.0,0.0,0.0,0,2,241,huesca,25
1750,1.0,0.0,1.0,1.0,0.0,0,1,241,huesca,25
1751,5.0,2.0,0.0,0.0,1.0,2,0,241,huesca,25
1458,2.0,1.0,0.0,0.0,0.0,3,2,241,huesca,25
165,0.0,0.0,0.0,0.0,0.0,0,0,242,getafe,25
166,0.0,0.0,0.0,0.0,0.0,0,0,242,getafe,25
220,1.0,0.0,7.0,2.0,0.0,0,2,242,getafe,25
169,0.0,0.0,0.0,0.0,0.0,0,0,242,getafe,25
168,1.0,0.0,4.0,2.0,0.0,0,1,242,getafe,25
1752,0.0,0.0,0.0,0.0,0.0,1,1,242,getafe,25
1578,0.0,0.0,0.0,0.0,0.0,0,0,242,getafe,25
170,1.0,0.0,0.0,0.0,0.0,0,1,242,getafe,25
832,1.0,0.0,1.0,1.0,1.0,0,2,242,getafe,25
1753,4.0,1.0,4.0,0.0,0.0,1,1,242,getafe,25
1754,2.0,1.0,0.0,0.0,1.0,0,1,242,getafe,25
1030,0.0,0.0,0.0,0.0,0.0,0,0,242,rayo,25
134,0.0,0.0,3.0,0.0,0.0,0,1,242,rayo,25
135,0.0,0.0,2.0,0.0,1.0,1,1,242,rayo,25
137,0.0,0.0,0.0,0.0,0.0,0,1,242,rayo,25
1755,0.0,0.0,0.0,0.0,0.0,0,0,242,rayo,25
136,0.0,0.0,0.0,0.0,0.0,0,0,242,rayo,25
139,2.0,0.0,1.0,0.0,0.0,3,0,242,rayo,25
1756,0.0,0.0,2.0,0.0,1.0,0,1,242,rayo,25
1757,1.0,0.0,0.0,0.0,0.0,1,0,242,rayo,25
389,0.0,0.0,0.0,0.0,0.0,0,1,242,rayo,25
390,3.0,2.0,0.0,0.0,0.0,1,1,242,rayo,25
143,0.0,0.0,0.0,0.0,0.0,0,0,243,sevilla,25
147,1.0,1.0,0.0,0.0,0.0,0,0,243,sevilla,25
144,1.0,0.0,0.0,0.0,0.0,0,0,243,sevilla,25
148,1.0,1.0,8.0,1.0,0.0,0,1,243,sevilla,25
1758,2.0,1.0,1.0,0.0,0.0,0,0,243,sevilla,25
1759,1.0,0.0,2.0,0.0,1.0,0,1,243,sevilla,25
381,1.0,0.0,1.0,0.0,0.0,1,0,243,sevilla,25
283,1.0,0.0,6.0,2.0,0.0,0,2,243,sevilla,25
1760,1.0,0.0,0.0,0.0,0.0,0,0,243,sevilla,25
824,3.0,1.0,2.0,0.0,2.0,2,1,243,sevilla,25
978,0.0,0.0,3.0,2.0,0.0,1,3,243,sevilla,25
88,0.0,0.0,0.0,0.0,0.0,0,0,243,barcelona,25
89,0.0,0.0,0.0,0.0,0.0,0,0,243,barcelona,25
90,0.0,0.0,0.0,0.0,1.0,0,0,243,barcelona,25
91,0.0,0.0,2.0,1.0,1.0,0,2,243,barcelona,25
93,0.0,0.0,0.0,0.0,0.0,0,0,243,barcelona,25
94,1.0,0.0,3.0,1.0,0.0,0,1,243,barcelona,25
261,0.0,0.0,0.0,0.0,1.0,1,0,243,barcelona,25
1761,2.0,1.0,0.0,0.0,0.0,2,1,243,barcelona,25
1762,1.0,1.0,0.0,0.0,0.0,0,0,243,barcelona,25
96,2.0,2.0,1.0,0.0,4.0,1,3,243,barcelona,25
97,8.0,4.0,5.0,0.0,1.0,2,1,243,barcelona,25
99,0.0,0.0,0.0,0.0,0.0,0,0,244,alaves,25
100,0.0,0.0,2.0,1.0,0.0,0,1,244,alaves,25
101,0.0,0.0,0.0,0.0,0.0,0,0,244,alaves,25
